,adult,budget,id,imdb_id,original_language,overview,popularity,release_date,revenue,runtime,title,tmdb_id,vote_average,vote_count,belongs_to_collection,genres,production_companies,production_countries,spoken_languages
1931,False,0,back+street+1941,tt0033365,en,"Previously filmed in 1932, and remade a third time in 1961, this second film version of Fannie Hurst's novel stars Margaret Sullavan as a fashion designer in love with a married banker (Charles Boyer). Directed by Robert Stevenson, the film also stars Richard Carlson, Tim Holt, Frank McHugh, Esther Dale and Cecil Cunningham.",0.075713,1941-02-07,0,89,Back Street,109016,7.0,1,,Drama,Universal Pictures,United States of America,English
1932,False,0,the+space+movie+1980,tt0079936,en,1969's Apollo 11 mission to the moon is highlighted in this tribute to the history of the United States' space program.,0.12453,1980-11-17,0,78,The Space Movie,98355,3.8,2,,Documentary,Virgin Films,United States of America,English
1933,False,0,regret+to+inform+1999,tt0181786,en,"In this film made over ten years, filmmaker Barbara Sonneborn goes on a pilgrimage to the Vietnamese countryside where her husband was killed. She and translator (and fellow war widow) Xuan Ngoc Nguyen explore the meaning of war and loss on a human level. The film weaves interviews with Vietnamese and American widows into a vivid testament to the legacy of war.",0.169989,1999-01-01,0,72,Regret to Inform,113279,8.0,2,,Documentary,,,
1934,False,2600000,riding+giants+2004,tt0389326,en,Riding Giants is story about big wave surfers who have become heroes and legends in their sport. Directed by the skateboard guru Stacy Peralta.,2.203949,2004-07-09,3166000,105,Riding Giants,291,7.6,23,,Documentary,,France,English
1935,False,0,vassilisa+the+beautiful+1940,tt0167474,ru,"Based on a Russian folk tale, Vasilisa Prekrasnaya (Vasilisa the Beautiful) is about a father whose three sons go out to finds themselves brides. Two of the boys come home with perfectly normal girls, but the youngest brother, Ivanushka, brings home a frog from the marshes. His father finds this most curious, but what he does not know was that the frog was actually a beautiful girl named Vasilisa who was cursed by a magical serpent whom she refused to marry. Now Ivanushka must overcome tremendous obstacles to restore Vasilisa to her true form and free her from the serpent's spell.",0.099605,1940-05-13,0,72,Vassilisa the Beautiful,72968,6.0,1,,Family,Soyuzdetfilm,Russia,Pусский
1936,False,0,pyaasa+1957,tt0050870,hi,"Vijay, a destitute poet, searches for true love while attempting to get his work published. With the assistance of two women in his life, his dream comes true - but at a cost that causes Vijay to rethink his worldview.",0.439683,1957-02-19,0,146,Pyaasa,41053,7.6,13,,Music,Guru Dutt Films Pvt. Ltd.,India,हिन्दी
1937,False,0,the+day+of+the+jackal+1973,tt0069947,en,"An international assassin known as ‘The Jackal’ is employed by disgruntled French generals to kill President Charles de Gaulle, with a dedicated gendarme on the assassin's trail.",6.320225,1973-05-15,0,143,The Day of the Jackal,4909,7.3,150,,Action,Universal Productions France S.A.,France,Français
1938,False,0,the+killer+1989,tt0097202,cn,"Mob assassin Jeffrey is no ordinary hired gun; the best in his business, he views his chosen profession as a calling rather than simply a job. So, when beautiful nightclub chanteuse Jennie is blinded in the crossfire of his most recent hit, Jeffrey chooses to retire after one last job to pay for his unintended victim's sight-restoring operation. But when Jeffrey is double-crossed, he reluctantly joins forces with a rogue policeman to make things right.",8.019837,1989-07-06,0,110,The Killer,10835,7.6,179,,Action,Film Workshop,Hong Kong,广州话 / 廣州話
1939,False,30000000,the+new+world+2005,tt0402399,en,A drama about explorer John Smith and the clash between Native Americans and English settlers in the 17th century.,7.694502,2005-12-25,30536013,135,The New World,11400,6.4,336,,Drama,New Line Cinema,United States of America,English
1940,False,9750000,the+lazarus+project+2008,tt0464041,en,"After Ben Garvey foolishly turned back to crime, he thought his life was over when he was sentenced to death by lethal injection. But his death sentence isn't quite what it seems, as Ben regains consciousness near an eerie psychiatric ward, where he's told he's been hired as the groundskeeper. With the state of his soul in question, and the love for his wife and daughter all the more real and powerful, Ben must figure out if he's truly cheated death, or if he's become part of something far more sinister.",11.387338,2008-10-21,558000,99,The Lazarus Project,13825,6.0,116,,Drama,Be Good Productions,United Kingdom,English
1941,False,1400000,they+have+escaped+2014,tt2967988,fi,Two troubled youths break out of their halfway house and make their way to one's home.,0.75959,2014-08-01,0,101,They Have Escaped,284306,6.0,11,,Drama,Helsinki Filmi Oy,Netherlands,suomi
1942,False,0,time+after+time+1979,tt0080025,en,The Wildest Chase Of The Century! London 1893 is home to a killer with a macabre nickname... and also to a visionary genius who would write The Time Machine. But what if H.G. Wells' invention wasn't fiction? And what if Jack the Ripper escaped capture fleeing his own time to take refuge in ours - with Wells himself in pursuit?,5.65127,1979-08-31,0,112,Time After Time,24750,6.8,89,,Adventure,Orion Pictures,United States of America,English
1943,False,0,a+brighter+summer+day+1991,tt0101985,zh,"A boy experiences first love, friendships and injustices growing up in 1960s Taiwan.",3.248978,1991-07-27,0,237,A Brighter Summer Day,15804,8.4,45,,Crime,Yang & His Gang Filmmakers,Taiwan,普通话
1944,False,0,the+sun+shines+bright+1953,tt0046384,en,"John Ford weaves three ""Judge Priest"" stories together to form a good- natured exploration of honour and small-town politics in the South around the turn of the century. Judge William Priest is involved variously in revealing the real identity of Lucy Lake, reliving his Civil War memories, preventing the lynching of a youth and contesting the elections with Yankee Horace K. Maydew.",0.638294,1953-05-02,0,92,The Sun Shines Bright,109539,6.6,8,,Comedy,Argosy Pictures,United States of America,English
1945,False,0,lacombe_+lucien+1974,tt0071733,fr,"In 1944 Lucien Lacombe, a young peasant in the Lot region is refused permission to join the French Resistance. Instead, the opposing ""French Gestapo"" obtain from him information about an underground leader and recruit him into their organization.Lucien enjoys his power and inclusion as a member of the German Police (Milice française) but soon falls in love with a Jewish girl. Forcing himself upon her family, Lucien becomes personally involved with the very people some of his collaborators and superiors are, in part, employed to oppress.",2.235918,1974-01-30,0,138,"Lacombe, Lucien",55368,7.2,27,,Drama,Nouvelles Éditions de Films (NEF),France,Français
1946,False,0,the+battered+bastards+of+baseball+2014,tt3445270,en,Hollywood veteran Bing Russell creates the only independent baseball team in the country—alarming the baseball establishment and sparking the meteoric rise of the 1970s Portland Mavericks.,1.531619,2014-01-20,0,80,The Battered Bastards of Baseball,250700,7.7,23,,Documentary,Netflix,United States of America,English
1947,False,0,americano+2005,tt0368571,en,"""Americano"" centres around Chris McKinley (Jackson), a recent college graduate backpacking through Europe who savours his last three days of freedom before boarding the career fast track back in the United States. In Pamplona with two friends (Timm Sharp and Ruthanna Hopper), Chris meets an Australian thrill-seeker (Phil Barantini), a quintessential Spanish beauty (Varela) and an enigmatic provocateur (Dennis Hopper), all of whom encourage him to rethink his life. As the minutes and seconds until his departure tick away, Chris struggles with an age-old question: Should he follow the beaten path or risk it all on the road less travelled?",1.116696,2005-01-07,0,95,Americano,40798,5.9,8,,Comedy,mark edwards robert production,Spain,Magyar
1948,False,7000000,smart+people+2008,tt0858479,en,"Professor Lawrence Wetherhold (Dennis Quaid) might be imperiously brilliant, monumentally self-possessed and an intellectual giant -- but when it comes to solving the conundrums of love and family, he's as downright flummoxed as the next guy.",3.756539,2008-04-11,10569964,95,Smart People,12890,5.8,74,,Comedy,Miramax Films,United States of America,English
1949,False,0,a+show+of+force+1990,tt0100606,en,"In this thriller, television reporter Kate Ryan de Meléndez investigates the death of two radical Puerto Rican activists, whom she begins to believe may have been framed and murdered by undercover American agents.",0.655553,1990-05-11,0,95,A Show of Force,26426,3.7,3,,Crime,Paramount Pictures,United States of America,English
1950,False,0,the+divine+move+2014,tt3419894,ko,"Professional baduk (go) player Tae-seok loses a high-stakes game to infamous underground gambler Sal-soo, and ends up framed for the murder of his own brother and locked up in prison. He vows revenge and trains ferociously. After serving his seven-year sentence, he gets in touch with his brother's former associate ""Tricks,"" hermit and blind master player ""The Lord,"" and skillful junkyard owner Mok-su; together, they begin formulating a plan to get back at Sal-soo and his men. Tae-seok slowly penetrates Sal-soo's inner circle and his gambling joint, and eliminates Sal-soo's men one by one. But Sal-soo discovers Tae-seok's true identity and engages him in one final game that will seal the fates of the two men involved.",1.71351,2014-07-03,0,118,The Divine Move,281298,6.9,30,,Action,,South Korea,한국어/조선말
1951,False,0,the+osterman+weekend+1983,tt0086058,en,The host of an investigative news show is convinced by the CIA that the friends he has invited to a weekend in the country are engaged in a conspiracy that threatens national security in this adaptation of the Robert Ludlum novel.,9.425108,1983-10-14,6486797,103,The Osterman Weekend,12239,6.0,34,,Action,Davis-Panzer Productions,United States of America,English
1952,False,0,the+playboys+1992,tt0105150,en,"A young woman, Tara Maguire (Robin Wright) scandalizes her provincial Irish village in the 1950s by having a baby out of a wedlock, and refusing to name the father. She has a rare beauty and every man in town desires her, especially Sergeant Hegarty (Albert Finney). The arrival of a dramatic troupe stirs things up even more, especially when she falls in love with one f the ""Playboys"", Tom Casey (Aidan Quinn).",1.044831,1992-04-22,0,117,The Playboys,41774,6.3,5,,Drama,Samuel Goldwyn Company,Ireland,English
